keyword_id,conversion_date,conversions,revenue
1606,2024-10-01,105,5786.67
1606,2024-11-01,52,8884.55
1606,2024-12-01,44,10466.57
1606,2025-01-01,98,7553.03
1606,2025-02-01,4,567.04
1606,2025-03-01,19,3517.06
1606,2025-04-01,90,9715.45
1606,2025-05-01,52,6467.58
1606,2025-06-01,5,623.68
1606,2025-07-01,74,8886.75
1606,2025-08-01,94,21637.06
1606,2025-09-01,51,6606.9
1606,2025-10-01,58,7901.06
1606,2025-11-01,29,1845.1
1606,2025-12-01,138,32297.47
1607,2024-01-01,58,3481.22
1607,2024-02-01,64,4275.15
1607,2024-03-01,81,11918.17
1607,2024-04-01,35,2884.25
1607,2024-05-01,40,7530.25
1607,2024-06-01,114,13428.21
1607,2024-07-01,181,16338.97
1607,2024-08-01,9,1203.92
1607,2024-09-01,112,10470.71
1607,2024-10-01,44,7597.9
1607,2024-11-01,49,6676.25
1607,2024-12-01,114,13713.99
1607,2025-01-01,63,13139.58
1607,2025-02-01,16,3832.36
1607,2025-03-01,198,31569.24
1607,2025-04-01,23,5311.81
1607,2025-05-01,147,18627.77
1607,2025-06-01,131,16051.95
1607,2025-07-01,109,12304.28
1607,2025-08-01,327,44357.12
1607,2025-09-01,9,1871.12
1607,2025-10-01,302,49282.55
1607,2025-11-01,1590,323627.47
1607,2025-12-01,75,16646.88
1608,2024-01-01,48,9084.68
1608,2024-02-01,35,5962.37
1608,2024-03-01,70,7884.94
1608,2024-04-01,3,384.57
1608,2024-05-01,33,5540.26
1608,2024-06-01,28,6587.21
1608,2024-07-01,61,12252.31
1608,2024-08-01,33,3587.39
1608,2024-09-01,50,6113.63
1608,2024-10-01,21,1576.61
1608,2024-11-01,57,4046.88
1608,2024-12-01,51,6393.26
1608,2025-01-01,46,6238.32
1608,2025-02-01,2,226.21
1608,2025-03-01,6,668.26
1608,2025-04-01,63,9814.01
1608,2025-05-01,80,9412.78
1608,2025-06-01,41,7091.03
1608,2025-07-01,93,3940.11
1608,2025-08-01,90,15194.59
1608,2025-09-01,28,3131.35
1608,2025-10-01,30,4690.66
1608,2025-11-01,148,29368.58
1608,2025-12-01,125,20635.34
1609,2024-01-01,117,26756.77
1609,2024-02-01,39,7058.65
1609,2024-03-01,151,15025.59
1609,2024-04-01,55,3757.59
1609,2024-05-01,105,6416.31
1609,2024-06-01,76,15407.95
1609,2024-07-01,133,16122.77
1609,2024-08-01,165,11876.84
1609,2024-09-01,121,9781.6
1609,2024-10-01,77,3265.71
1609,2024-11-01,84,3981.21
1609,2024-12-01,165,36740.97
1609,2025-01-01,29,1360.87
1609,2025-02-01,160,9808.58
1609,2025-03-01,50,9358.55
1609,2025-04-01,76,9714.97
1609,2025-05-01,135,29143.35
1609,2025-06-01,165,18647.69
1609,2025-07-01,17,1392.53
1609,2025-08-01,54,7408.82
1609,2025-09-01,350,57995.57
1609,2025-10-01,423,92702.03
1609,2025-11-01,101,5041.19
1609,2025-12-01,325,36614.33
1610,2024-01-01,42,4416.78
1610,2024-02-01,48,11677.59
1610,2024-03-01,36,6973.67
1610,2024-04-01,13,1475.17
1610,2024-05-01,52,12985.68
1610,2024-06-01,18,3436.08
1610,2024-07-01,21,884.55
1610,2024-08-01,55,11313.73
1610,2024-09-01,39,7579.78
1610,2024-10-01,114,7082.54
1610,2024-11-01,25,2680.41
1610,2024-12-01,50,4354.71
1610,2025-01-01,7,689.91
1610,2025-02-01,28,5179.4
1610,2025-03-01,98,19438.06
1610,2025-04-01,59,2396.24
1610,2025-05-01,65,4292.3
1610,2025-06-01,30,6270.15
1610,2025-07-01,43,6965.93
1610,2025-08-01,33,2041.65
1610,2025-09-01,19,3266.56
1610,2025-10-01,136,22776.71
1610,2025-11-01,10,2221.52
1610,2025-12-01,52,5647.59
1611,2024-01-01,15,2160.75
1611,2024-02-01,188,42464.58
1611,2024-03-01,265,47776.33
1611,2024-04-01,80,13724.21
1611,2024-05-01,181,32005.88
1611,2024-06-01,156,36984.94
1611,2024-07-01,49,5287.96
1611,2024-08-01,97,24194.2
1611,2024-09-01,114,12042.2
1611,2024-10-01,224,40017.23
1611,2024-11-01,340,58694.52
1611,2024-12-01,741,55968.6
1611,2025-01-01,450,101149.13
1611,2025-02-01,1375,188221.37
1611,2025-03-01,348,66306.54
1611,2025-04-01,15,814.32
1611,2025-05-01,254,30215.09
1611,2025-06-01,1450,139514.06
1611,2025-07-01,1709,141042.3
1611,2025-08-01,639,53236.61
1611,2025-09-01,924,184201.55
1611,2025-10-01,371,53764.54
1611,2025-11-01,594,138041.83
1611,2025-12-01,23,3834.2
1612,2024-01-01,1,192.42
1612,2024-02-01,40,2808.8
1612,2024-03-01,17,1032.42
1612,2024-04-01,0,0.0
1612,2024-05-01,54,3905.8
1612,2024-06-01,93,4424.23
1612,2024-07-01,11,2636.23
1612,2024-08-01,68,16875.41
1612,2024-09-01,44,9295.86
1612,2024-10-01,3,629.55
1612,2024-11-01,25,2293.37
1612,2024-12-01,5,1095.94
1612,2025-01-01,20,1367.21
1612,2025-02-01,48,3677.3
1612,2025-03-01,25,2637.57
1612,2025-04-01,4,784.54
1612,2025-05-01,106,16875.78
1612,2025-06-01,54,11920.88
1612,2025-07-01,132,27341.61
1612,2025-08-01,39,5141.35
1612,2025-09-01,49,8928.1
1612,2025-10-01,34,6827.48
1612,2025-11-01,75,8887.07
1612,2025-12-01,74,6985.43
1613,2024-01-01,28,6568.49
1613,2024-02-01,89,4448.99
1613,2024-03-01,153,34306.36
1613,2024-04-01,60,11285.06
1613,2024-05-01,254,29083.8
1613,2024-06-01,212,17480.97
1613,2024-07-01,324,53796.84
1613,2024-08-01,236,49976.21
1613,2024-09-01,491,114770.88
1613,2024-10-01,35,4365.41
1613,2024-11-01,416,20314.66
1613,2024-12-01,20,1216.14
1613,2025-01-01,955,121097.81
1613,2025-02-01,1411,187213.28
1613,2025-03-01,981,172629.46
1613,2025-04-01,1523,342311.99
1613,2025-05-01,206,32297.75
1613,2025-06-01,649,156747.27
1613,2025-07-01,960,172004.31
1613,2025-08-01,320,31262.09
1613,2025-09-01,653,34365.79
1613,2025-10-01,679,72335.82
1613,2025-11-01,1033,257753.71
1613,2025-12-01,283,62975.39
1614,2024-01-01,199,35377.08
1614,2024-02-01,20,4717.17
1614,2024-03-01,242,24921.14
1614,2024-04-01,30,7047.08
1614,2024-05-01,40,7765.27
1614,2024-06-01,208,27020.16
1614,2024-07-01,173,16595.69
1614,2024-08-01,237,24067.25
1614,2024-09-01,335,33584.32
1614,2024-10-01,52,3276.57
1614,2024-11-01,39,2820.25
1614,2024-12-01,58,3556.72
1614,2025-01-01,129,7452.99
1614,2025-02-01,973,105375.41
1614,2025-03-01,1299,192081.82
1614,2025-04-01,599,134760.14
1614,2025-05-01,359,64234.11
1614,2025-06-01,628,28818.03
1614,2025-07-01,385,39422.24
1614,2025-08-01,995,49863.1
1614,2025-09-01,423,85344.35
1614,2025-10-01,606,26810.59
1614,2025-11-01,808,201938.27
1614,2025-12-01,278,12730.79
1615,2024-01-01,138,14048.67
1615,2024-02-01,141,8291.32
1615,2024-03-01,277,20757.62
1615,2024-04-01,32,4065.88
1615,2024-05-01,147,25290.46
1615,2024-06-01,55,9647.93
1615,2024-07-01,175,17956.78
1615,2024-08-01,84,4242.84
1615,2024-09-01,153,26530.58
1615,2024-10-01,301,15031.96
1615,2024-11-01,231,10256.83
1615,2024-12-01,153,9070.82
1615,2025-01-01,278,61683.96
1615,2025-02-01,31,7079.95
1615,2025-03-01,1210,137227.51
1615,2025-04-01,64,8474.52
1615,2025-05-01,412,18259.84
1615,2025-06-01,1267,126265.47
1615,2025-07-01,618,116816.1
1615,2025-08-01,296,66528.67
1615,2025-09-01,1097,130470.66
1615,2025-10-01,778,80531.08
1615,2025-11-01,203,48155.82
1615,2025-12-01,706,113091.42
1616,2024-01-01,17,1924.1
1616,2024-02-01,25,2264.34
1616,2024-03-01,42,4473.62
1616,2024-04-01,9,1446.44
1616,2024-05-01,80,9807.05
1616,2024-06-01,0,0.0
1616,2024-07-01,27,4437.58
1616,2024-08-01,25,2011.9
1616,2024-09-01,59,10215.08
1616,2024-10-01,9,969.64
1616,2024-11-01,52,11857.56
1616,2024-12-01,14,1150.2
1616,2025-01-01,45,4603.25
1616,2025-02-01,50,12075.31
1616,2025-03-01,29,6769.96
1616,2025-04-01,63,10416.44
1616,2025-05-01,68,12697.36
1616,2025-06-01,24,3010.65
1616,2025-07-01,132,10009.44
1616,2025-08-01,25,4586.23
1616,2025-09-01,112,22789.35
1616,2025-10-01,124,19452.09
1616,2025-11-01,2,462.75
1616,2025-12-01,55,12231.43
1617,2024-01-01,55,5524.49
1617,2024-02-01,108,18786.59
1617,2024-03-01,67,11841.14
1617,2024-04-01,46,4396.81
1617,2024-05-01,159,25716.68
1617,2024-06-01,11,2732.89
1617,2024-07-01,61,8663.68
1617,2024-08-01,118,22097.01
1617,2024-09-01,61,6267.77
1617,2024-10-01,108,14456.18
1617,2024-11-01,6,1100.45
1617,2024-12-01,31,7396.37
1617,2025-01-01,211,33419.79
1617,2025-02-01,199,11825.62
1617,2025-03-01,232,53255.84
1617,2025-04-01,261,62855.78
1617,2025-05-01,166,15958.94
1617,2025-06-01,304,69238.06
1617,2025-07-01,129,30708.42
1617,2025-08-01,122,28853.45
1617,2025-09-01,756,157271.65
1617,2025-10-01,585,139450.2
1617,2025-11-01,295,70705.98
1617,2025-12-01,988,239766.76
1618,2024-01-01,35,7452.1
1618,2024-02-01,131,30049.72
1618,2024-03-01,35,6672.79
1618,2024-04-01,190,44274.46
1618,2024-05-01,79,11625.2
1618,2024-06-01,146,31229.11
1618,2024-07-01,230,29827.68
1618,2024-08-01,111,12428.78
1618,2024-09-01,157,30798.26
1618,2024-10-01,2,380.61
1618,2024-11-01,39,4614.33
1618,2024-12-01,164,40544.63
1618,2025-01-01,22,4458.25
1618,2025-02-01,348,31616.14
1618,2025-03-01,141,30827.08
1618,2025-04-01,137,31164.72
1618,2025-05-01,273,24079.33
1618,2025-06-01,803,104582.84
1618,2025-07-01,156,13361.43
1618,2025-08-01,1244,219526.76
1618,2025-09-01,594,96997.98
1618,2025-10-01,643,32605.76
1618,2025-11-01,450,101897.86
1618,2025-12-01,317,60367.53
1619,2024-01-01,7,1689.25
1619,2024-02-01,37,4763.91
1619,2024-03-01,2,448.85
1619,2024-04-01,44,7247.4
1619,2024-05-01,56,9372.39
1619,2024-06-01,5,300.68
1619,2024-07-01,56,3618.97
1619,2024-08-01,24,3980.71
1619,2024-09-01,134,11292.03
1619,2024-10-01,89,13169.43
1619,2024-11-01,54,7589.38
1619,2024-12-01,93,11331.99
1619,2025-01-01,23,4927.13
1619,2025-02-01,65,7001.34
1619,2025-03-01,42,7748.22
1619,2025-04-01,61,12308.45
1619,2025-05-01,42,4470.19
1619,2025-06-01,25,3681.09
1619,2025-07-01,45,5890.66
1619,2025-08-01,103,22345.82
1619,2025-09-01,36,3054.81
1619,2025-10-01,81,11265.96
1619,2025-11-01,89,6408.49
1619,2025-12-01,35,3441.49
1620,2024-01-01,69,5429.52
1620,2024-02-01,125,26289.49
1620,2024-03-01,95,12616.98
1620,2024-04-01,112,4762.47
1620,2024-05-01,24,2912.71
1620,2024-06-01,25,2233.17
1620,2024-07-01,10,1345.56
1620,2024-08-01,59,5521.98
1620,2024-09-01,74,6385.86
1620,2024-10-01,62,4491.74
1620,2024-11-01,123,15028.3
1620,2024-12-01,28,3249.76
1620,2025-01-01,74,8936.07
1620,2025-02-01,115,26334.11
1620,2025-03-01,8,725.34
1620,2025-04-01,85,10364.13
1620,2025-05-01,233,28316.49
1620,2025-06-01,319,37359.26
1620,2025-07-01,22,4438.05
1620,2025-08-01,77,13669.24
1620,2025-09-01,382,83130.89
1620,2025-10-01,188,15916.1
1620,2025-11-01,427,60994.12
1620,2025-12-01,216,27436.39
1621,2024-01-01,200,10379.37
1621,2024-02-01,98,23336.73
1621,2024-03-01,79,9692.4
1621,2024-04-01,39,9391.39
1621,2024-05-01,102,5268.06
1621,2024-06-01,204,11296.54
1621,2024-07-01,111,14482.55
1621,2024-08-01,307,42448.49
1621,2024-09-01,256,31019.03
1621,2024-10-01,219,31797.03
1621,2024-11-01,350,41483.79
1621,2024-12-01,764,106231.86
1621,2025-01-01,629,104179.78
1621,2025-02-01,279,44984.09
1621,2025-03-01,450,70534.17
1621,2025-04-01,1719,257759.69
1621,2025-05-01,446,91946.75
1621,2025-06-01,14,2009.35
1621,2025-07-01,1109,260849.37
1621,2025-08-01,789,125576.41
1621,2025-09-01,359,35926.77
1621,2025-10-01,544,104464.64
1621,2025-11-01,555,51259.97
1621,2025-12-01,398,23128.45
1622,2024-01-01,143,24973.26
1622,2024-02-01,23,1095.78
1622,2024-03-01,43,9331.61
1622,2024-04-01,181,43974.96
1622,2024-05-01,2,432.91
1622,2024-06-01,68,13670.73
1622,2024-07-01,52,8723.56
1622,2024-08-01,72,6225.12
1622,2024-09-01,18,1885.78
1622,2024-10-01,227,51903.47
1622,2024-11-01,170,28274.97
1622,2024-12-01,21,3620.65
1622,2025-01-01,104,15065.82
1622,2025-02-01,111,16478.59
1622,2025-03-01,116,20448.42
1622,2025-04-01,188,39071.18
1622,2025-05-01,76,18795.02
1622,2025-06-01,23,4035.8
1622,2025-07-01,103,23168.94
1622,2025-08-01,228,56962.12
1622,2025-09-01,770,191181.23
1622,2025-10-01,84,7564.97
1622,2025-11-01,261,23293.87
1622,2025-12-01,702,104345.63
1623,2024-01-01,103,22508.22
1623,2024-02-01,39,3540.23
1623,2024-03-01,3,153.13
1623,2024-04-01,48,5015.46
1623,2024-05-01,117,18734.37
1623,2024-06-01,31,6237.08
1623,2024-07-01,116,25116.96
1623,2024-08-01,189,39455.2
1623,2024-09-01,106,12440.52
1623,2024-10-01,27,1340.62
1623,2024-11-01,108,19873.21
1623,2024-12-01,27,4948.22
1623,2025-01-01,2,335.31
1623,2025-02-01,129,29518.19
1623,2025-03-01,117,27143.93
1623,2025-04-01,314,25870.05
1623,2025-05-01,43,10160.11
1623,2025-06-01,72,6338.33
1623,2025-07-01,113,27515.72
1623,2025-08-01,387,61566.55
1623,2025-09-01,557,35611.33
1623,2025-10-01,766,54027.61
1623,2025-11-01,1464,363516.49
1623,2025-12-01,313,49214.29
1624,2024-01-01,17,1741.16
1624,2024-02-01,31,6678.3
1624,2024-03-01,6,1142.05
1624,2024-04-01,35,6106.02
1624,2024-05-01,83,8194.63
1624,2024-06-01,35,1604.88
1624,2024-07-01,120,15267.94
1624,2024-08-01,54,4748.09
1624,2024-09-01,25,4827.44
1624,2024-10-01,160,19086.83
1624,2024-11-01,69,15745.31
1624,2024-12-01,243,45331.83
1624,2025-01-01,1,197.38
1624,2025-02-01,112,15782.08
1624,2025-03-01,57,5873.47
1624,2025-04-01,99,12483.19
1624,2025-05-01,74,13803.55
1624,2025-06-01,227,45049.84
1624,2025-07-01,171,25130.43
1624,2025-08-01,62,12906.32
1624,2025-09-01,113,24758.35
1624,2025-10-01,506,54914.25
1624,2025-11-01,181,13699.05
1624,2025-12-01,528,103922.62
1625,2024-01-01,14,1250.22
1625,2024-02-01,26,2214.5
1625,2024-03-01,36,2693.2
1625,2024-04-01,41,9172.74
1625,2024-05-01,78,7601.74
1625,2024-06-01,32,3981.42
1625,2024-07-01,17,829.63
1625,2024-08-01,10,567.19
1625,2024-09-01,49,11655.33
1625,2024-10-01,38,9434.72
1625,2024-11-01,46,7020.43
1625,2024-12-01,56,12180.29
1625,2025-01-01,28,5272.01
1625,2025-02-01,70,17040.41
1625,2025-03-01,72,17762.36
1625,2025-04-01,34,2085.84
1625,2025-05-01,49,7500.0
1625,2025-06-01,95,11446.0
1625,2025-07-01,8,1940.42
1625,2025-08-01,8,973.55
1625,2025-09-01,22,2786.56
1625,2025-10-01,166,16967.32
1625,2025-11-01,18,2191.19
1625,2025-12-01,57,12719.64
1626,2024-01-01,199,17778.85
1626,2024-02-01,54,9383.91
1626,2024-03-01,91,5459.24
1626,2024-04-01,77,17593.26
1626,2024-05-01,371,53463.83
1626,2024-06-01,91,10600.52
1626,2024-07-01,82,11054.81
1626,2024-08-01,108,5687.34
1626,2024-09-01,465,18826.81
1626,2024-10-01,556,85049.68
1626,2024-11-01,164,32105.25
1626,2024-12-01,362,37069.59
1626,2025-01-01,246,44142.04
1626,2025-02-01,1344,153732.32
1626,2025-03-01,1336,257188.95
1626,2025-04-01,38,6029.97
1626,2025-05-01,100,8622.71
1626,2025-06-01,959,216396.6
1626,2025-07-01,1137,51885.92
1626,2025-08-01,119,5507.28
1626,2025-09-01,380,81977.57
1626,2025-10-01,347,75383.77
1626,2025-11-01,358,38468.63
1626,2025-12-01,1118,153125.4
1627,2024-01-01,16,3109.32
1627,2024-02-01,57,7458.78
1627,2024-03-01,2,263.58
1627,2024-04-01,6,807.26
1627,2024-05-01,70,9864.8
1627,2024-06-01,49,6898.02
1627,2024-07-01,56,10150.06
1627,2024-08-01,5,1153.54
1627,2024-09-01,4,167.77
1627,2024-10-01,103,4146.07
1627,2024-11-01,50,5088.65
1627,2024-12-01,34,6493.87
1627,2025-01-01,2,141.44
1627,2025-02-01,120,26087.78
1627,2025-03-01,74,6826.01
1627,2025-04-01,13,1530.45
1627,2025-05-01,78,5895.86
1627,2025-06-01,12,611.63
1627,2025-07-01,56,3741.26
1627,2025-08-01,10,1109.42
1627,2025-09-01,42,5273.24
1627,2025-10-01,30,1835.77
1627,2025-11-01,68,12778.36
1627,2025-12-01,39,7739.83
1628,2024-01-01,108,8265.83
1628,2024-02-01,49,10019.41
1628,2024-03-01,6,898.18
1628,2024-04-01,12,2080.79
1628,2024-05-01,139,24825.05
1628,2024-06-01,9,390.57
1628,2024-07-01,22,1741.37
1628,2024-08-01,29,2937.71
1628,2024-09-01,35,8006.92
1628,2024-10-01,65,13905.41
1628,2024-11-01,0,0.0
1628,2024-12-01,4,239.61
1628,2025-01-01,90,10099.18
1628,2025-02-01,4,174.91
1628,2025-03-01,138,16632.2
1628,2025-04-01,30,1697.36
1628,2025-05-01,77,14659.79
1628,2025-06-01,52,5735.68
1628,2025-07-01,280,21200.25
1628,2025-08-01,286,36881.83
1628,2025-09-01,110,20588.27
1628,2025-10-01,104,18445.08
1628,2025-11-01,87,20400.15
1628,2025-12-01,106,22133.95
1629,2024-01-01,66,7839.33
1629,2024-02-01,39,5279.73
1629,2024-03-01,111,23269.26
1629,2024-04-01,24,3284.38
1629,2024-05-01,20,1482.9
1629,2024-06-01,100,21277.71
1629,2024-07-01,65,15907.78
1629,2024-08-01,46,7339.14
1629,2024-09-01,20,3761.87
1629,2024-10-01,156,10089.55
1629,2024-11-01,67,15903.6
1629,2024-12-01,101,6017.33
1629,2025-01-01,29,3902.31
1629,2025-02-01,45,3205.49
1629,2025-03-01,167,39359.78
1629,2025-04-01,307,45905.07
1629,2025-05-01,127,25415.96
1629,2025-06-01,99,14871.09
1629,2025-07-01,210,37861.95
1629,2025-08-01,125,16319.78
1629,2025-09-01,151,23284.4
1629,2025-10-01,210,38561.17
1629,2025-11-01,145,33371.75
1629,2025-12-01,563,65426.7
1630,2024-01-01,62,5880.52
1630,2024-02-01,167,33294.5
1630,2024-03-01,42,5251.36
1630,2024-04-01,84,5719.45
1630,2024-05-01,52,4131.3
1630,2024-06-01,141,34203.92
1630,2024-07-01,150,10539.61
1630,2024-08-01,35,7905.89
1630,2024-09-01,16,1680.53
1630,2024-10-01,105,24869.8
1630,2024-11-01,8,793.61
1630,2024-12-01,25,3893.55
1630,2025-01-01,72,6512.77
1630,2025-02-01,280,55009.69
1630,2025-03-01,86,19705.68
1630,2025-04-01,65,10951.31
1630,2025-05-01,216,15224.71
1630,2025-06-01,384,76534.95
1630,2025-07-01,439,24290.82
1630,2025-08-01,895,75133.69
1630,2025-09-01,347,37502.57
1630,2025-10-01,363,54371.81
1630,2025-11-01,367,55409.74
1630,2025-12-01,292,53451.45
1631,2024-01-01,77,3957.27
1631,2024-02-01,140,20199.28
1631,2024-03-01,13,2712.78
1631,2024-04-01,192,47543.24
1631,2024-05-01,66,13197.14
1631,2024-06-01,77,12031.02
1631,2024-07-01,186,25675.97
1631,2024-08-01,69,10362.17
1631,2024-09-01,40,6764.4
1631,2024-10-01,228,55532.56
1631,2024-11-01,301,57750.08
1631,2024-12-01,236,33528.52
1631,2025-01-01,4,859.46
1631,2025-02-01,188,35056.64
1631,2025-03-01,122,18460.04
1631,2025-04-01,521,72028.15
1631,2025-05-01,1011,199459.29
1631,2025-06-01,320,39693.73
1631,2025-07-01,487,86248.74
1631,2025-08-01,306,56633.43
1631,2025-09-01,123,16148.38
1631,2025-10-01,1260,217939.8
1631,2025-11-01,1475,191968.83
1631,2025-12-01,1474,112952.16
1632,2024-01-01,159,34928.16
1632,2024-02-01,45,10946.0
1632,2024-03-01,107,21825.99
1632,2024-04-01,67,16687.17
1632,2024-05-01,169,35201.39
1632,2024-06-01,54,2392.07
1632,2024-07-01,349,22891.78
1632,2024-08-01,383,46081.56
1632,2024-09-01,102,20810.26
1632,2024-10-01,193,10252.26
1632,2024-11-01,80,13801.96
1632,2024-12-01,544,82606.48
1632,2025-01-01,29,4824.23
1632,2025-02-01,240,55823.14
1632,2025-03-01,274,49633.22
1632,2025-04-01,88,9341.41
1632,2025-05-01,636,129776.33
1632,2025-06-01,215,25270.57
1632,2025-07-01,491,39477.55
1632,2025-08-01,565,79711.24
1632,2025-09-01,757,184823.36
1632,2025-10-01,398,53319.55
1632,2025-11-01,596,95480.1
1632,2025-12-01,153,15861.35
1633,2024-01-01,46,3753.9
1633,2024-02-01,7,409.76
1633,2024-03-01,28,2911.99
1633,2024-04-01,17,1177.71
1633,2024-05-01,10,2200.02
1633,2024-06-01,11,2143.67
1633,2024-07-01,78,19214.06
1633,2024-08-01,37,3564.34
1633,2024-09-01,108,13389.77
1633,2024-10-01,32,7425.12
1633,2024-11-01,7,1488.15
1633,2024-12-01,15,1722.64
1633,2025-01-01,29,6816.09
1633,2025-02-01,15,2127.41
1633,2025-03-01,12,480.26
1633,2025-04-01,92,14903.56
1633,2025-05-01,55,9988.63
1633,2025-06-01,59,3275.98
1633,2025-07-01,33,6311.2
1633,2025-08-01,46,7452.84
1633,2025-09-01,31,3227.67
1633,2025-10-01,94,7902.63
1633,2025-11-01,84,4163.42
1633,2025-12-01,54,6560.82
1634,2024-01-01,34,2550.09
1634,2024-02-01,5,915.57
1634,2024-03-01,10,443.36
1634,2024-04-01,31,7188.98
1634,2024-05-01,29,1849.58
1634,2024-06-01,77,8821.99
1634,2024-07-01,14,3120.43
1634,2024-08-01,44,7265.27
1634,2024-09-01,19,1090.13
1634,2024-10-01,21,1906.47
1634,2024-11-01,50,5371.82
1634,2024-12-01,70,3817.05
1634,2025-01-01,134,32427.23
1634,2025-02-01,151,27403.99
1634,2025-03-01,26,3417.23
1634,2025-04-01,130,27804.14
1634,2025-05-01,120,26501.0
1634,2025-06-01,6,523.65
1634,2025-07-01,5,535.23
1634,2025-08-01,28,3022.59
1634,2025-09-01,41,3616.06
1634,2025-10-01,29,2767.18
1634,2025-11-01,33,2408.14
1634,2025-12-01,107,4809.22
1635,2024-01-01,10,2178.99
1635,2024-02-01,29,6713.54
1635,2024-03-01,66,6853.32
1635,2024-04-01,32,6625.26
1635,2024-05-01,35,6301.23
1635,2024-06-01,13,1743.58
1635,2024-07-01,138,14168.0
1635,2024-08-01,59,3128.07
1635,2024-09-01,41,8887.02
1635,2024-10-01,103,5391.44
1635,2024-11-01,98,11726.47
1635,2024-12-01,106,11701.36
1635,2025-01-01,50,6841.16
1635,2025-02-01,16,1834.17
1635,2025-03-01,166,38684.89
1635,2025-04-01,71,7333.9
1635,2025-05-01,21,2104.65
1635,2025-06-01,8,1974.03
1635,2025-07-01,86,10120.26
1635,2025-08-01,14,593.12
1635,2025-09-01,45,6517.21
1635,2025-10-01,235,41904.2
1635,2025-11-01,108,12101.69
1635,2025-12-01,91,11478.81
1636,2024-01-01,15,2054.97
1636,2024-02-01,71,10073.23
1636,2024-03-01,55,4482.33
1636,2024-04-01,21,2032.65
1636,2024-05-01,48,2989.65
1636,2024-06-01,122,23135.46
1636,2024-07-01,26,3972.48
1636,2024-08-01,48,3103.78
1636,2024-09-01,3,209.51
1636,2024-10-01,24,2350.22
1636,2024-11-01,14,3487.42
1636,2024-12-01,103,8028.51
1636,2025-01-01,20,2308.47
1636,2025-02-01,2,370.56
1636,2025-03-01,91,11059.51
1636,2025-04-01,98,12251.75
1636,2025-05-01,15,1067.02
1636,2025-06-01,5,680.16
1636,2025-07-01,65,12085.52
1636,2025-08-01,94,9678.25
1636,2025-09-01,71,8337.74
1636,2025-10-01,72,8841.62
1636,2025-11-01,46,6934.83
1636,2025-12-01,47,4821.43
1637,2024-01-01,32,1841.29
1637,2024-02-01,38,1757.92
1637,2024-03-01,55,2772.99
1637,2024-04-01,92,6176.99
1637,2024-05-01,107,26107.74
1637,2024-06-01,68,5510.9
1637,2024-07-01,35,1668.84
1637,2024-08-01,57,7887.75
1637,2024-09-01,101,7079.92
1637,2024-10-01,66,16462.82
1637,2024-11-01,36,8882.38
1637,2024-12-01,88,12314.82
1637,2025-01-01,46,8262.47
1637,2025-02-01,201,29353.16
1637,2025-03-01,303,15450.45
1637,2025-04-01,17,3422.76
1637,2025-05-01,82,4382.67
1637,2025-06-01,366,59566.83
1637,2025-07-01,140,12035.85
1637,2025-08-01,13,1928.46
1637,2025-09-01,327,21682.56
1637,2025-10-01,278,39773.09
1637,2025-11-01,425,98590.85
1637,2025-12-01,363,36906.11
1638,2024-01-01,58,10389.18
1638,2024-02-01,43,6385.34
1638,2024-03-01,78,11847.62
1638,2024-04-01,89,18789.65
1638,2024-05-01,56,10575.89
1638,2024-06-01,201,40690.97
1638,2024-07-01,122,12098.12
1638,2024-08-01,12,2104.08
1638,2024-09-01,174,14842.65
1638,2024-10-01,11,1149.41
1638,2024-11-01,206,45317.2
1638,2024-12-01,212,40561.61
1638,2025-01-01,129,16113.24
1638,2025-02-01,325,48993.57
1638,2025-03-01,80,15041.07
1638,2025-04-01,184,37249.85
1638,2025-05-01,93,11097.05
1638,2025-06-01,73,17296.92
1638,2025-07-01,285,70736.88
1638,2025-08-01,102,20279.8
1638,2025-09-01,116,5683.56
1638,2025-10-01,265,65957.32
1638,2025-11-01,181,44044.01
1638,2025-12-01,202,44812.85
1639,2024-01-01,36,5085.35
1639,2024-02-01,59,10744.15
1639,2024-03-01,27,5919.0
1639,2024-04-01,111,25118.65
1639,2024-05-01,58,11059.14
1639,2024-06-01,25,1315.25
1639,2024-07-01,92,11063.34
1639,2024-08-01,42,9212.3
1639,2024-09-01,1,177.85
1639,2024-10-01,51,12275.38
1639,2024-11-01,104,14927.46
1639,2024-12-01,82,12968.53
1639,2025-01-01,78,4989.97
1639,2025-02-01,99,18001.77
1639,2025-03-01,87,6385.42
1639,2025-04-01,23,4373.92
1639,2025-05-01,153,29140.77
1639,2025-06-01,32,1812.07
1639,2025-07-01,29,1268.78
1639,2025-08-01,26,2980.11
1639,2025-09-01,75,3845.57
1639,2025-10-01,68,15817.9
1639,2025-11-01,71,4203.13
1639,2025-12-01,26,5938.43
1640,2024-01-01,75,8674.89
1640,2024-02-01,68,13544.66
1640,2024-03-01,33,6609.66
1640,2024-04-01,21,2616.27
1640,2024-05-01,10,886.41
1640,2024-06-01,31,3651.52
1640,2024-07-01,34,2475.21
1640,2024-08-01,132,28897.61
1640,2024-09-01,112,9517.75
1640,2024-10-01,106,14410.22
1640,2024-11-01,49,11131.38
1640,2024-12-01,110,21115.05
1640,2025-01-01,38,5081.06
1640,2025-02-01,42,8609.52
1640,2025-03-01,51,2843.62
1640,2025-04-01,120,27256.04
1640,2025-05-01,7,898.43
