keyword_id,ranking_date,google_rank
1412,2025-02-01,36
1412,2025-03-01,35
1412,2025-04-01,32
1412,2025-05-01,31
1412,2025-06-01,31
1412,2025-07-01,31
1412,2025-08-01,29
1412,2025-09-01,27
1412,2025-10-01,26
1412,2025-11-01,26
1412,2025-12-01,26
1413,2024-01-01,79
1413,2024-02-01,79
1413,2024-03-01,76
1413,2024-04-01,73
1413,2024-05-01,73
1413,2024-06-01,71
1413,2024-07-01,69
1413,2024-08-01,69
1413,2024-09-01,67
1413,2024-10-01,64
1413,2024-11-01,62
1413,2024-12-01,62
1413,2025-01-01,60
1413,2025-02-01,60
1413,2025-03-01,58
1413,2025-04-01,58
1413,2025-05-01,58
1413,2025-06-01,56
1413,2025-07-01,54
1413,2025-08-01,51
1413,2025-09-01,50
1413,2025-10-01,50
1413,2025-11-01,50
1413,2025-12-01,50
1414,2024-01-01,70
1414,2024-02-01,68
1414,2024-03-01,67
1414,2024-04-01,67
1414,2024-05-01,66
1414,2024-06-01,63
1414,2024-07-01,62
1414,2024-08-01,61
1414,2024-09-01,58
1414,2024-10-01,55
1414,2024-11-01,54
1414,2024-12-01,51
1414,2025-01-01,50
1414,2025-02-01,48
1414,2025-03-01,46
1414,2025-04-01,45
1414,2025-05-01,42
1414,2025-06-01,39
1414,2025-07-01,37
1414,2025-08-01,35
1414,2025-09-01,32
1414,2025-10-01,29
1414,2025-11-01,26
1414,2025-12-01,23
1415,2024-01-01,37
1415,2024-02-01,35
1415,2024-03-01,35
1415,2024-04-01,32
1415,2024-05-01,31
1415,2024-06-01,31
1415,2024-07-01,31
1415,2024-08-01,30
1415,2024-09-01,30
1415,2024-10-01,30
1415,2024-11-01,28
1415,2024-12-01,28
1415,2025-01-01,27
1415,2025-02-01,24
1415,2025-03-01,21
1415,2025-04-01,18
1415,2025-05-01,16
1415,2025-06-01,14
1415,2025-07-01,12
1415,2025-08-01,11
1415,2025-09-01,8
1415,2025-10-01,7
1415,2025-11-01,6
1415,2025-12-01,6
1416,2024-01-01,43
1416,2024-02-01,41
1416,2024-03-01,39
1416,2024-04-01,38
1416,2024-05-01,37
1416,2024-06-01,37
1416,2024-07-01,37
1416,2024-08-01,36
1416,2024-09-01,33
1416,2024-10-01,32
1416,2024-11-01,29
1416,2024-12-01,29
1416,2025-01-01,27
1416,2025-02-01,25
1416,2025-03-01,25
1416,2025-04-01,25
1416,2025-05-01,23
1416,2025-06-01,20
1416,2025-07-01,20
1416,2025-08-01,17
1416,2025-09-01,14
1416,2025-10-01,12
1416,2025-11-01,9
1416,2025-12-01,7
1417,2024-01-01,59
1417,2024-02-01,58
1417,2024-03-01,57
1417,2024-04-01,56
1417,2024-05-01,55
1417,2024-06-01,54
1417,2024-07-01,51
1417,2024-08-01,48
1417,2024-09-01,47
1417,2024-10-01,47
1417,2024-11-01,47
1417,2024-12-01,44
1417,2025-01-01,41
1417,2025-02-01,40
1417,2025-03-01,40
1417,2025-04-01,38
1417,2025-05-01,37
1417,2025-06-01,34
1417,2025-07-01,31
1417,2025-08-01,28
1417,2025-09-01,26
1417,2025-10-01,26
1417,2025-11-01,23
1417,2025-12-01,22
1418,2024-01-01,46
1418,2024-02-01,45
1418,2024-03-01,44
1418,2024-04-01,42
1418,2024-05-01,40
1418,2024-06-01,38
1418,2024-07-01,35
1418,2024-08-01,35
1418,2024-09-01,32
1418,2024-10-01,30
1418,2024-11-01,28
1418,2024-12-01,26
1418,2025-01-01,23
1418,2025-02-01,22
1418,2025-03-01,20
1418,2025-04-01,17
1418,2025-05-01,15
1418,2025-06-01,12
1418,2025-07-01,12
1418,2025-08-01,12
1418,2025-09-01,9
1418,2025-10-01,7
1418,2025-11-01,4
1418,2025-12-01,4
1419,2024-01-01,67
1419,2024-02-01,67
1419,2024-03-01,66
1419,2024-04-01,64
1419,2024-05-01,61
1419,2024-06-01,59
1419,2024-07-01,57
1419,2024-08-01,57
1419,2024-09-01,57
1419,2024-10-01,54
1419,2024-11-01,51
1419,2024-12-01,48
1419,2025-01-01,48
1419,2025-02-01,47
1419,2025-03-01,44
1419,2025-04-01,44
1419,2025-05-01,43
1419,2025-06-01,41
1419,2025-07-01,41
1419,2025-08-01,38
1419,2025-09-01,35
1419,2025-10-01,34
1419,2025-11-01,33
1419,2025-12-01,33
1420,2024-01-01,65
1420,2024-02-01,64
1420,2024-03-01,62
1420,2024-04-01,59
1420,2024-05-01,56
1420,2024-06-01,54
1420,2024-07-01,51
1420,2024-08-01,48
1420,2024-09-01,45
1420,2024-10-01,42
1420,2024-11-01,40
1420,2024-12-01,40
1420,2025-01-01,37
1420,2025-02-01,35
1420,2025-03-01,32
1420,2025-04-01,30
1420,2025-05-01,28
1420,2025-06-01,28
1420,2025-07-01,27
1420,2025-08-01,27
1420,2025-09-01,27
1420,2025-10-01,24
1420,2025-11-01,22
1420,2025-12-01,21
1421,2024-01-01,23
1421,2024-02-01,21
1421,2024-03-01,18
1421,2024-04-01,18
1421,2024-05-01,18
1421,2024-06-01,15
1421,2024-07-01,15
1421,2024-08-01,13
1421,2024-09-01,12
1421,2024-10-01,11
1421,2024-11-01,9
1421,2024-12-01,8
1421,2025-01-01,6
1421,2025-02-01,3
1421,2025-03-01,2
1421,2025-04-01,1
1421,2025-05-01,1
1421,2025-06-01,1
1421,2025-07-01,1
1421,2025-08-01,1
1421,2025-09-01,1
1421,2025-10-01,1
1421,2025-11-01,1
1421,2025-12-01,1
1422,2024-01-01,74
1422,2024-02-01,72
1422,2024-03-01,72
1422,2024-04-01,71
1422,2024-05-01,69
1422,2024-06-01,66
1422,2024-07-01,66
1422,2024-08-01,65
1422,2024-09-01,64
1422,2024-10-01,64
1422,2024-11-01,61
1422,2024-12-01,61
1422,2025-01-01,58
1422,2025-02-01,57
1422,2025-03-01,57
1422,2025-04-01,54
1422,2025-05-01,51
1422,2025-06-01,49
1422,2025-07-01,46
1422,2025-08-01,46
1422,2025-09-01,46
1422,2025-10-01,43
1422,2025-11-01,43
1422,2025-12-01,42
1423,2024-01-01,57
1423,2024-02-01,54
1423,2024-03-01,53
1423,2024-04-01,50
1423,2024-05-01,50
1423,2024-06-01,48
1423,2024-07-01,47
1423,2024-08-01,47
1423,2024-09-01,46
1423,2024-10-01,43
1423,2024-11-01,41
1423,2024-12-01,39
1423,2025-01-01,39
1423,2025-02-01,38
1423,2025-03-01,36
1423,2025-04-01,35
1423,2025-05-01,32
1423,2025-06-01,29
1423,2025-07-01,29
1423,2025-08-01,27
1423,2025-09-01,25
1423,2025-10-01,24
1423,2025-11-01,21
1423,2025-12-01,19
1424,2024-01-01,48
1424,2024-02-01,46
1424,2024-03-01,46
1424,2024-04-01,44
1424,2024-05-01,42
1424,2024-06-01,40
1424,2024-07-01,38
1424,2024-08-01,37
1424,2024-09-01,35
1424,2024-10-01,35
1424,2024-11-01,32
1424,2024-12-01,31
1424,2025-01-01,28
1424,2025-02-01,25
1424,2025-03-01,22
1424,2025-04-01,19
1424,2025-05-01,16
1424,2025-06-01,16
1424,2025-07-01,14
1424,2025-08-01,14
1424,2025-09-01,13
1424,2025-10-01,13
1424,2025-11-01,12
1424,2025-12-01,10
1425,2024-01-01,49
1425,2024-02-01,49
1425,2024-03-01,49
1425,2024-04-01,47
1425,2024-05-01,45
1425,2024-06-01,45
1425,2024-07-01,43
1425,2024-08-01,42
1425,2024-09-01,41
1425,2024-10-01,41
1425,2024-11-01,41
1425,2024-12-01,39
1425,2025-01-01,37
1425,2025-02-01,34
1425,2025-03-01,33
1425,2025-04-01,33
1425,2025-05-01,33
1425,2025-06-01,33
1425,2025-07-01,33
1425,2025-08-01,30
1425,2025-09-01,29
1425,2025-10-01,26
1425,2025-11-01,25
1425,2025-12-01,25
1426,2024-01-01,61
1426,2024-02-01,58
1426,2024-03-01,57
1426,2024-04-01,55
1426,2024-05-01,54
1426,2024-06-01,54
1426,2024-07-01,52
1426,2024-08-01,52
1426,2024-09-01,50
1426,2024-10-01,48
1426,2024-11-01,47
1426,2024-12-01,46
1426,2025-01-01,44
1426,2025-02-01,42
1426,2025-03-01,40
1426,2025-04-01,40
1426,2025-05-01,39
1426,2025-06-01,39
1426,2025-07-01,38
1426,2025-08-01,35
1426,2025-09-01,35
1426,2025-10-01,34
1426,2025-11-01,32
1426,2025-12-01,30
1427,2024-01-01,67
1427,2024-02-01,65
1427,2024-03-01,62
1427,2024-04-01,59
1427,2024-05-01,56
1427,2024-06-01,56
1427,2024-07-01,53
1427,2024-08-01,50
1427,2024-09-01,47
1427,2024-10-01,46
1427,2024-11-01,44
1427,2024-12-01,43
1427,2025-01-01,40
1427,2025-02-01,40
1427,2025-03-01,39
1427,2025-04-01,36
1427,2025-05-01,36
1427,2025-06-01,36
1427,2025-07-01,36
1427,2025-08-01,34
1427,2025-09-01,34
1427,2025-10-01,31
1427,2025-11-01,30
1427,2025-12-01,29
1428,2024-01-01,37
1428,2024-02-01,35
1428,2024-03-01,35
1428,2024-04-01,32
1428,2024-05-01,32
1428,2024-06-01,32
1428,2024-07-01,29
1428,2024-08-01,27
1428,2024-09-01,25
1428,2024-10-01,24
1428,2024-11-01,21
1428,2024-12-01,21
1428,2025-01-01,18
1428,2025-02-01,18
1428,2025-03-01,17
1428,2025-04-01,16
1428,2025-05-01,15
1428,2025-06-01,14
1428,2025-07-01,14
1428,2025-08-01,12
1428,2025-09-01,12
1428,2025-10-01,11
1428,2025-11-01,9
1428,2025-12-01,6
1429,2024-01-01,29
1429,2024-02-01,28
1429,2024-03-01,25
1429,2024-04-01,23
1429,2024-05-01,21
1429,2024-06-01,19
1429,2024-07-01,19
1429,2024-08-01,16
1429,2024-09-01,13
1429,2024-10-01,10
1429,2024-11-01,9
1429,2024-12-01,9
1429,2025-01-01,9
1429,2025-02-01,6
1429,2025-03-01,6
1429,2025-04-01,3
1429,2025-05-01,1
1429,2025-06-01,1
1429,2025-07-01,1
1429,2025-08-01,1
1429,2025-09-01,1
1429,2025-10-01,1
1429,2025-11-01,1
1429,2025-12-01,1
1430,2024-01-01,74
1430,2024-02-01,72
1430,2024-03-01,72
1430,2024-04-01,72
1430,2024-05-01,71
1430,2024-06-01,70
1430,2024-07-01,70
1430,2024-08-01,70
1430,2024-09-01,68
1430,2024-10-01,65
1430,2024-11-01,62
1430,2024-12-01,60
1430,2025-01-01,60
1430,2025-02-01,59
1430,2025-03-01,58
1430,2025-04-01,58
1430,2025-05-01,56
1430,2025-06-01,56
1430,2025-07-01,55
1430,2025-08-01,55
1430,2025-09-01,55
1430,2025-10-01,53
1430,2025-11-01,50
1430,2025-12-01,49
1431,2024-01-01,33
1431,2024-02-01,32
1431,2024-03-01,31
1431,2024-04-01,28
1431,2024-05-01,27
1431,2024-06-01,26
1431,2024-07-01,24
1431,2024-08-01,22
1431,2024-09-01,20
1431,2024-10-01,18
1431,2024-11-01,16
1431,2024-12-01,13
1431,2025-01-01,12
1431,2025-02-01,12
1431,2025-03-01,9
1431,2025-04-01,9
1431,2025-05-01,7
1431,2025-06-01,6
1431,2025-07-01,4
1431,2025-08-01,1
1431,2025-09-01,1
1431,2025-10-01,1
1431,2025-11-01,1
1431,2025-12-01,1
1432,2024-01-01,56
1432,2024-02-01,53
1432,2024-03-01,53
1432,2024-04-01,53
1432,2024-05-01,50
1432,2024-06-01,47
1432,2024-07-01,45
1432,2024-08-01,43
1432,2024-09-01,43
1432,2024-10-01,41
1432,2024-11-01,41
1432,2024-12-01,40
1432,2025-01-01,38
1432,2025-02-01,38
1432,2025-03-01,38
1432,2025-04-01,35
1432,2025-05-01,35
1432,2025-06-01,33
1432,2025-07-01,30
1432,2025-08-01,27
1432,2025-09-01,25
1432,2025-10-01,24
1432,2025-11-01,22
1432,2025-12-01,20
1433,2024-01-01,61
1433,2024-02-01,60
1433,2024-03-01,59
1433,2024-04-01,58
1433,2024-05-01,55
1433,2024-06-01,53
1433,2024-07-01,53
1433,2024-08-01,51
1433,2024-09-01,50
1433,2024-10-01,48
1433,2024-11-01,45
1433,2024-12-01,43
1433,2025-01-01,40
1433,2025-02-01,40
1433,2025-03-01,40
1433,2025-04-01,37
1433,2025-05-01,35
1433,2025-06-01,34
1433,2025-07-01,31
1433,2025-08-01,29
1433,2025-09-01,27
1433,2025-10-01,25
1433,2025-11-01,24
1433,2025-12-01,23
1434,2024-01-01,46
1434,2024-02-01,43
1434,2024-03-01,42
1434,2024-04-01,39
1434,2024-05-01,38
1434,2024-06-01,35
1434,2024-07-01,33
1434,2024-08-01,32
1434,2024-09-01,29
1434,2024-10-01,27
1434,2024-11-01,25
1434,2024-12-01,22
1434,2025-01-01,20
1434,2025-02-01,20
1434,2025-03-01,19
1434,2025-04-01,18
1434,2025-05-01,16
1434,2025-06-01,13
1434,2025-07-01,13
1434,2025-08-01,10
1434,2025-09-01,9
1434,2025-10-01,7
1434,2025-11-01,7
1434,2025-12-01,5
1435,2024-01-01,18
1435,2024-02-01,15
1435,2024-03-01,14
1435,2024-04-01,12
1435,2024-05-01,10
1435,2024-06-01,10
1435,2024-07-01,7
1435,2024-08-01,4
1435,2024-09-01,4
1435,2024-10-01,1
1435,2024-11-01,1
1435,2024-12-01,1
1435,2025-01-01,1
1435,2025-02-01,1
1435,2025-03-01,1
1435,2025-04-01,1
1435,2025-05-01,1
1435,2025-06-01,1
1435,2025-07-01,1
1435,2025-08-01,1
1435,2025-09-01,1
1435,2025-10-01,1
1435,2025-11-01,1
1435,2025-12-01,1
1436,2024-01-01,59
1436,2024-02-01,56
1436,2024-03-01,56
1436,2024-04-01,53
1436,2024-05-01,52
1436,2024-06-01,52
1436,2024-07-01,50
1436,2024-08-01,48
1436,2024-09-01,45
1436,2024-10-01,43
1436,2024-11-01,41
1436,2024-12-01,38
1436,2025-01-01,35
1436,2025-02-01,35
1436,2025-03-01,35
1436,2025-04-01,32
1436,2025-05-01,31
1436,2025-06-01,30
1436,2025-07-01,30
1436,2025-08-01,30
1436,2025-09-01,27
1436,2025-10-01,26
1436,2025-11-01,23
1436,2025-12-01,23
1437,2024-01-01,60
1437,2024-02-01,58
1437,2024-03-01,55
1437,2024-04-01,54
1437,2024-05-01,54
1437,2024-06-01,53
1437,2024-07-01,52
1437,2024-08-01,52
1437,2024-09-01,51
1437,2024-10-01,49
1437,2024-11-01,49
1437,2024-12-01,47
1437,2025-01-01,44
1437,2025-02-01,42
1437,2025-03-01,39
1437,2025-04-01,36
1437,2025-05-01,36
1437,2025-06-01,34
1437,2025-07-01,32
1437,2025-08-01,30
1437,2025-09-01,30
1437,2025-10-01,27
1437,2025-11-01,24
1437,2025-12-01,21
1438,2024-01-01,64
1438,2024-02-01,63
1438,2024-03-01,61
1438,2024-04-01,58
1438,2024-05-01,57
1438,2024-06-01,56
1438,2024-07-01,54
1438,2024-08-01,54
1438,2024-09-01,53
1438,2024-10-01,53
1438,2024-11-01,53
1438,2024-12-01,51
1438,2025-01-01,50
1438,2025-02-01,47
1438,2025-03-01,46
1438,2025-04-01,43
1438,2025-05-01,40
1438,2025-06-01,40
1438,2025-07-01,37
1438,2025-08-01,35
1438,2025-09-01,34
1438,2025-10-01,34
1438,2025-11-01,34
1438,2025-12-01,31
1439,2024-01-01,74
1439,2024-02-01,72
1439,2024-03-01,72
1439,2024-04-01,72
1439,2024-05-01,70
1439,2024-06-01,67
1439,2024-07-01,67
1439,2024-08-01,64
1439,2024-09-01,64
1439,2024-10-01,62
1439,2024-11-01,62
1439,2024-12-01,62
1439,2025-01-01,62
1439,2025-02-01,60
1439,2025-03-01,58
1439,2025-04-01,56
1439,2025-05-01,55
1439,2025-06-01,54
1439,2025-07-01,53
1439,2025-08-01,52
1439,2025-09-01,50
1439,2025-10-01,50
1439,2025-11-01,48
1439,2025-12-01,47
1440,2024-01-01,72
1440,2024-02-01,70
1440,2024-03-01,70
1440,2024-04-01,69
1440,2024-05-01,69
1440,2024-06-01,69
1440,2024-07-01,69
1440,2024-08-01,68
1440,2024-09-01,66
1440,2024-10-01,65
1440,2024-11-01,64
1440,2024-12-01,62
1440,2025-01-01,60
1440,2025-02-01,58
1440,2025-03-01,55
1440,2025-04-01,52
1440,2025-05-01,50
1440,2025-06-01,50
1440,2025-07-01,47
1440,2025-08-01,46
1440,2025-09-01,45
1440,2025-10-01,42
1440,2025-11-01,41
1440,2025-12-01,39
1441,2024-01-01,26
1441,2024-02-01,26
1441,2024-03-01,25
1441,2024-04-01,24
1441,2024-05-01,24
1441,2024-06-01,21
1441,2024-07-01,21
1441,2024-08-01,20
1441,2024-09-01,17
1441,2024-10-01,15
1441,2024-11-01,12
1441,2024-12-01,9
1441,2025-01-01,7
1441,2025-02-01,4
1441,2025-03-01,3
1441,2025-04-01,2
1441,2025-05-01,1
1441,2025-06-01,1
1441,2025-07-01,1
1441,2025-08-01,1
1441,2025-09-01,1
1441,2025-10-01,1
1441,2025-11-01,1
1441,2025-12-01,1
1442,2024-01-01,23
1442,2024-02-01,22
1442,2024-03-01,19
1442,2024-04-01,18
1442,2024-05-01,17
1442,2024-06-01,14
1442,2024-07-01,13
1442,2024-08-01,13
1442,2024-09-01,12
1442,2024-10-01,12
1442,2024-11-01,12
1442,2024-12-01,12
1442,2025-01-01,11
1442,2025-02-01,10
1442,2025-03-01,8
1442,2025-04-01,5
1442,2025-05-01,2
1442,2025-06-01,1
1442,2025-07-01,1
1442,2025-08-01,1
1442,2025-09-01,1
1442,2025-10-01,1
1442,2025-11-01,1
1442,2025-12-01,1
1443,2024-01-01,61
1443,2024-02-01,61
1443,2024-03-01,60
1443,2024-04-01,57
1443,2024-05-01,54
1443,2024-06-01,53
1443,2024-07-01,50
1443,2024-08-01,49
1443,2024-09-01,47
1443,2024-10-01,45
1443,2024-11-01,43
1443,2024-12-01,40
1443,2025-01-01,38
1443,2025-02-01,38
1443,2025-03-01,38
1443,2025-04-01,36
1443,2025-05-01,36
1443,2025-06-01,34
1443,2025-07-01,32
1443,2025-08-01,31
1443,2025-09-01,29
1443,2025-10-01,29
1443,2025-11-01,26
1443,2025-12-01,24
1444,2024-01-01,73
1444,2024-02-01,72
1444,2024-03-01,70
1444,2024-04-01,68
1444,2024-05-01,66
1444,2024-06-01,64
1444,2024-07-01,64
1444,2024-08-01,61
1444,2024-09-01,59
1444,2024-10-01,58
1444,2024-11-01,58
1444,2024-12-01,58
1444,2025-01-01,58
1444,2025-02-01,57
1444,2025-03-01,54
1444,2025-04-01,53
1444,2025-05-01,52
1444,2025-06-01,51
1444,2025-07-01,49
1444,2025-08-01,47
1444,2025-09-01,46
1444,2025-10-01,45
1444,2025-11-01,43
1444,2025-12-01,41
1445,2024-01-01,30
1445,2024-02-01,30
1445,2024-03-01,27
1445,2024-04-01,27
1445,2024-05-01,24
1445,2024-06-01,23
1445,2024-07-01,23
1445,2024-08-01,21
1445,2024-09-01,18
1445,2024-10-01,18
1445,2024-11-01,15
1445,2024-12-01,14
1445,2025-01-01,14
1445,2025-02-01,14
1445,2025-03-01,14
1445,2025-04-01,11
1445,2025-05-01,9
1445,2025-06-01,7
1445,2025-07-01,5
1445,2025-08-01,4
1445,2025-09-01,4
1445,2025-10-01,2
1445,2025-11-01,1
1445,2025-12-01,1
1446,2024-01-01,66
1446,2024-02-01,63
1446,2024-03-01,60
1446,2024-04-01,60
1446,2024-05-01,59
1446,2024-06-01,59
1446,2024-07-01,56
1446,2024-08-01,54
1446,2024-09-01,52
1446,2024-10-01,50
1446,2024-11-01,47
1446,2024-12-01,46
1446,2025-01-01,43
1446,2025-02-01,43
1446,2025-03-01,42
1446,2025-04-01,40
1446,2025-05-01,39
1446,2025-06-01,38
1446,2025-07-01,35
1446,2025-08-01,34
1446,2025-09-01,31
1446,2025-10-01,31
1446,2025-11-01,30
1446,2025-12-01,29
1447,2024-01-01,59
1447,2024-02-01,56
1447,2024-03-01,53
1447,2024-04-01,51
1447,2024-05-01,48
1447,2024-06-01,48
1447,2024-07-01,46
1447,2024-08-01,43
1447,2024-09-01,43
1447,2024-10-01,40
1447,2024-11-01,38
1447,2024-12-01,35
1447,2025-01-01,35
1447,2025-02-01,35
1447,2025-03-01,35
1447,2025-04-01,32
1447,2025-05-01,30
1447,2025-06-01,27
1447,2025-07-01,26
1447,2025-08-01,24
1447,2025-09-01,23
1447,2025-10-01,20
1447,2025-11-01,18
1447,2025-12-01,17
1448,2024-01-01,37
1448,2024-02-01,37
1448,2024-03-01,37
1448,2024-04-01,37
1448,2024-05-01,36
1448,2024-06-01,35
1448,2024-07-01,32
1448,2024-08-01,32
1448,2024-09-01,31
1448,2024-10-01,31
1448,2024-11-01,28
1448,2024-12-01,26
1448,2025-01-01,25
1448,2025-02-01,24
1448,2025-03-01,22
1448,2025-04-01,21
1448,2025-05-01,18
1448,2025-06-01,17
1448,2025-07-01,16
1448,2025-08-01,14
1448,2025-09-01,11
1448,2025-10-01,11
1448,2025-11-01,11
1448,2025-12-01,9
1449,2024-01-01,45
1449,2024-02-01,43
1449,2024-03-01,43
1449,2024-04-01,40
1449,2024-05-01,37
1449,2024-06-01,35
1449,2024-07-01,35
1449,2024-08-01,32
1449,2024-09-01,30
1449,2024-10-01,29
1449,2024-11-01,29
1449,2024-12-01,26
1449,2025-01-01,23
1449,2025-02-01,20
1449,2025-03-01,20
1449,2025-04-01,18
1449,2025-05-01,17
1449,2025-06-01,14
1449,2025-07-01,14
1449,2025-08-01,11
1449,2025-09-01,9
1449,2025-10-01,8
1449,2025-11-01,5
1449,2025-12-01,5
1450,2024-01-01,69
1450,2024-02-01,69
1450,2024-03-01,66
1450,2024-04-01,66
1450,2024-05-01,65
1450,2024-06-01,63
1450,2024-07-01,61
1450,2024-08-01,58
1450,2024-09-01,55
1450,2024-10-01,52
1450,2024-11-01,49
1450,2024-12-01,48
1450,2025-01-01,45
1450,2025-02-01,45
1450,2025-03-01,44
1450,2025-04-01,43
1450,2025-05-01,40
1450,2025-06-01,39
1450,2025-07-01,39
1450,2025-08-01,38
1450,2025-09-01,37
1450,2025-10-01,37
1450,2025-11-01,37
1450,2025-12-01,36
1451,2024-01-01,29
1451,2024-02-01,29
1451,2024-03-01,29
1451,2024-04-01,29
1451,2024-05-01,27
1451,2024-06-01,27
1451,2024-07-01,24
1451,2024-08-01,21
1451,2024-09-01,19
1451,2024-10-01,19
1451,2024-11-01,19
1451,2024-12-01,16
1451,2025-01-01,13
1451,2025-02-01,12
1451,2025-03-01,10
1451,2025-04-01,9
1451,2025-05-01,7
1451,2025-06-01,7
1451,2025-07-01,7
1451,2025-08-01,5
1451,2025-09-01,4
1451,2025-10-01,1
1451,2025-11-01,1
1451,2025-12-01,1
1452,2024-01-01,50
1452,2024-02-01,48
1452,2024-03-01,48
1452,2024-04-01,45
1452,2024-05-01,42
1452,2024-06-01,41
1452,2024-07-01,41
1452,2024-08-01,38
1452,2024-09-01,35
1452,2024-10-01,34
1452,2024-11-01,33
1452,2024-12-01,32
1452,2025-01-01,32
1452,2025-02-01,30
1452,2025-03-01,30
1452,2025-04-01,29
1452,2025-05-01,27
1452,2025-06-01,24
1452,2025-07-01,24
1452,2025-08-01,23
1452,2025-09-01,22
1452,2025-10-01,20
1452,2025-11-01,20
1452,2025-12-01,17
1453,2024-01-01,37
1453,2024-02-01,35
1453,2024-03-01,32
1453,2024-04-01,30
1453,2024-05-01,28
1453,2024-06-01,28
1453,2024-07-01,26
1453,2024-08-01,25
1453,2024-09-01,24
1453,2024-10-01,23
1453,2024-11-01,21
1453,2024-12-01,18
1453,2025-01-01,17
1453,2025-02-01,17
1453,2025-03-01,15
1453,2025-04-01,12
1453,2025-05-01,9
1453,2025-06-01,7
1453,2025-07-01,5
1453,2025-08-01,5
1453,2025-09-01,3
1453,2025-10-01,1
1453,2025-11-01,1
1453,2025-12-01,1
1454,2024-01-01,50
1454,2024-02-01,48
1454,2024-03-01,48
1454,2024-04-01,47
1454,2024-05-01,45
1454,2024-06-01,44
1454,2024-07-01,41
1454,2024-08-01,40
1454,2024-09-01,37
1454,2024-10-01,34
1454,2024-11-01,31
1454,2024-12-01,31
1454,2025-01-01,29
1454,2025-02-01,26
1454,2025-03-01,23
1454,2025-04-01,22
1454,2025-05-01,20
1454,2025-06-01,20
1454,2025-07-01,20
1454,2025-08-01,19
1454,2025-09-01,19
1454,2025-10-01,18
1454,2025-11-01,16
1454,2025-12-01,15
1455,2024-01-01,55
1455,2024-02-01,53
1455,2024-03-01,51
1455,2024-04-01,48
1455,2024-05-01,47
1455,2024-06-01,45
1455,2024-07-01,43
1455,2024-08-01,42
1455,2024-09-01,41
1455,2024-10-01,39
1455,2024-11-01,38
1455,2024-12-01,38
1455,2025-01-01,36
1455,2025-02-01,35
1455,2025-03-01,33
1455,2025-04-01,31
1455,2025-05-01,28
1455,2025-06-01,28
1455,2025-07-01,28
1455,2025-08-01,25
1455,2025-09-01,22
1455,2025-10-01,20
1455,2025-11-01,20
1455,2025-12-01,17
1456,2024-01-01,75
1456,2024-02-01,75
1456,2024-03-01,73
1456,2024-04-01,71
1456,2024-05-01,70
1456,2024-06-01,69
1456,2024-07-01,66
1456,2024-08-01,65
1456,2024-09-01,65
1456,2024-10-01,62
1456,2024-11-01,62
1456,2024-12-01,62
1456,2025-01-01,59
1456,2025-02-01,58
1456,2025-03-01,56
1456,2025-04-01,55
1456,2025-05-01,55
1456,2025-06-01,55
1456,2025-07-01,52
1456,2025-08-01,52
1456,2025-09-01,49
1456,2025-10-01,46
1456,2025-11-01,45
1456,2025-12-01,45
1457,2024-01-01,63
1457,2024-02-01,62
1457,2024-03-01,62
1457,2024-04-01,60
1457,2024-05-01,60
1457,2024-06-01,58
1457,2024-07-01,58
1457,2024-08-01,57
1457,2024-09-01,57
1457,2024-10-01,54
1457,2024-11-01,51
1457,2024-12-01,50
1457,2025-01-01,49
1457,2025-02-01,47
1457,2025-03-01,46
1457,2025-04-01,43
1457,2025-05-01,42
1457,2025-06-01,39
1457,2025-07-01,38
1457,2025-08-01,35
1457,2025-09-01,33
1457,2025-10-01,33
1457,2025-11-01,33
1457,2025-12-01,30
1458,2024-01-01,56
1458,2024-02-01,56
1458,2024-03-01,53
1458,2024-04-01,52
1458,2024-05-01,52
1458,2024-06-01,49
1458,2024-07-01,47
1458,2024-08-01,46
1458,2024-09-01,45
1458,2024-10-01,42
1458,2024-11-01,42
1458,2024-12-01,39
1458,2025-01-01,39
1458,2025-02-01,36
1458,2025-03-01,34
1458,2025-04-01,33
1458,2025-05-01,33
1458,2025-06-01,31
1458,2025-07-01,28
1458,2025-08-01,28
1458,2025-09-01,28
1458,2025-10-01,26
1458,2025-11-01,23
1458,2025-12-01,21
1459,2024-01-01,73
1459,2024-02-01,71
1459,2024-03-01,69
1459,2024-04-01,67
1459,2024-05-01,64
1459,2024-06-01,63
1459,2024-07-01,61
1459,2024-08-01,58
1459,2024-09-01,57
1459,2024-10-01,57
1459,2024-11-01,57
1459,2024-12-01,55
1459,2025-01-01,55
1459,2025-02-01,53
1459,2025-03-01,51
1459,2025-04-01,50
1459,2025-05-01,50
1459,2025-06-01,48
1459,2025-07-01,48
1459,2025-08-01,47
1459,2025-09-01,47
1459,2025-10-01,46
1459,2025-11-01,45
1459,2025-12-01,44
1460,2024-01-01,39
1460,2024-02-01,37
1460,2024-03-01,37
1460,2024-04-01,35
1460,2024-05-01,33
1460,2024-06-01,30
1460,2024-07-01,30
1460,2024-08-01,29
1460,2024-09-01,28
1460,2024-10-01,28
1460,2024-11-01,26
1460,2024-12-01,23
1460,2025-01-01,20
1460,2025-02-01,20
1460,2025-03-01,20
1460,2025-04-01,18
1460,2025-05-01,15
1460,2025-06-01,15
1460,2025-07-01,13
1460,2025-08-01,11
1460,2025-09-01,11
1460,2025-10-01,8
1460,2025-11-01,7
1460,2025-12-01,5
1461,2024-01-01,59
1461,2024-02-01,56
