keyword_id,keyword,search_volume,keyword_difficulty,intent,category
1831,keyword_1831,55039,87,Informational,Product
1832,keyword_1832,12418,13,Navigational,Blog
1833,keyword_1833,53645,39,Transactional,Product
1834,keyword_1834,25564,84,Transactional,Product
1835,keyword_1835,57696,81,Transactional,Landing Page
1836,keyword_1836,47117,12,Navigational,Product
1837,keyword_1837,57890,23,Transactional,Blog
1838,keyword_1838,28435,69,Informational,Landing Page
1839,keyword_1839,38141,86,Informational,Blog
1840,keyword_1840,30211,54,Transactional,Landing Page
1841,keyword_1841,5306,43,Transactional,Landing Page
1842,keyword_1842,41860,54,Navigational,Product
1843,keyword_1843,12682,70,Navigational,Blog
1844,keyword_1844,22797,25,Navigational,Landing Page
1845,keyword_1845,56776,75,Transactional,Product
1846,keyword_1846,20041,49,Navigational,Landing Page
1847,keyword_1847,29421,26,Navigational,Landing Page
1848,keyword_1848,17274,43,Informational,Landing Page
1849,keyword_1849,45313,25,Navigational,Landing Page
1850,keyword_1850,37698,69,Informational,Landing Page
1851,keyword_1851,9320,75,Informational,Landing Page
1852,keyword_1852,24570,75,Navigational,Product
1853,keyword_1853,4732,22,Informational,Landing Page
1854,keyword_1854,11622,65,Transactional,Blog
1855,keyword_1855,15523,40,Transactional,Product
1856,keyword_1856,8507,43,Navigational,Blog
1857,keyword_1857,18405,48,Transactional,Landing Page
1858,keyword_1858,42286,76,Informational,Blog
1859,keyword_1859,29898,17,Transactional,Landing Page
1860,keyword_1860,34768,87,Navigational,Landing Page
1861,keyword_1861,7237,64,Navigational,Product
1862,keyword_1862,36562,36,Informational,Product
1863,keyword_1863,54737,62,Navigational,Landing Page
1864,keyword_1864,52071,48,Transactional,Product
1865,keyword_1865,26010,74,Navigational,Blog
1866,keyword_1866,19926,26,Informational,Product
1867,keyword_1867,37765,39,Navigational,Product
1868,keyword_1868,18350,62,Transactional,Blog
1869,keyword_1869,53213,22,Informational,Product
1870,keyword_1870,1114,30,Transactional,Landing Page
1871,keyword_1871,22276,28,Informational,Blog
1872,keyword_1872,24577,62,Navigational,Landing Page
1873,keyword_1873,9874,28,Informational,Blog
1874,keyword_1874,52875,66,Informational,Landing Page
1875,keyword_1875,56790,34,Navigational,Landing Page
1876,keyword_1876,35935,40,Transactional,Product
1877,keyword_1877,31407,64,Navigational,Landing Page
1878,keyword_1878,57632,32,Informational,Product
1879,keyword_1879,13909,41,Navigational,Blog
1880,keyword_1880,17014,71,Informational,Landing Page
1881,keyword_1881,30366,83,Navigational,Landing Page
1882,keyword_1882,3483,19,Navigational,Blog
1883,keyword_1883,32205,81,Transactional,Blog
1884,keyword_1884,21162,63,Informational,Landing Page
1885,keyword_1885,24010,61,Transactional,Blog
1886,keyword_1886,13151,29,Informational,Product
1887,keyword_1887,41498,41,Navigational,Blog
1888,keyword_1888,57346,23,Informational,Blog
1889,keyword_1889,29035,59,Transactional,Landing Page
1890,keyword_1890,7140,37,Transactional,Product
1891,keyword_1891,45047,62,Transactional,Blog
1892,keyword_1892,55120,33,Informational,Product
1893,keyword_1893,15817,88,Transactional,Product
1894,keyword_1894,50572,31,Transactional,Product
1895,keyword_1895,8064,39,Transactional,Landing Page
1896,keyword_1896,27845,72,Navigational,Blog
1897,keyword_1897,48788,13,Navigational,Landing Page
1898,keyword_1898,29187,86,Informational,Blog
1899,keyword_1899,58336,68,Informational,Blog
1900,keyword_1900,14237,17,Transactional,Landing Page
1901,keyword_1901,9823,21,Navigational,Product
1902,keyword_1902,15729,40,Transactional,Product
1903,keyword_1903,44981,87,Transactional,Blog
1904,keyword_1904,9002,43,Navigational,Landing Page
1905,keyword_1905,58582,84,Navigational,Product
1906,keyword_1906,52893,85,Navigational,Product
1907,keyword_1907,1045,58,Informational,Blog
1908,keyword_1908,37614,88,Informational,Blog
1909,keyword_1909,29930,66,Transactional,Landing Page
1910,keyword_1910,10496,35,Informational,Blog
1911,keyword_1911,28288,27,Navigational,Product
1912,keyword_1912,30469,47,Navigational,Product
1913,keyword_1913,49043,59,Informational,Product
1914,keyword_1914,14419,17,Transactional,Product
1915,keyword_1915,4310,50,Transactional,Landing Page
1916,keyword_1916,31086,15,Informational,Landing Page
1917,keyword_1917,40474,78,Transactional,Blog
1918,keyword_1918,42273,53,Transactional,Blog
1919,keyword_1919,16871,73,Transactional,Blog
1920,keyword_1920,45584,38,Navigational,Landing Page
1921,keyword_1921,30129,37,Navigational,Product
1922,keyword_1922,51684,20,Informational,Blog
1923,keyword_1923,8936,74,Navigational,Product
1924,keyword_1924,13484,28,Transactional,Blog
1925,keyword_1925,33539,18,Navigational,Blog
1926,keyword_1926,20395,36,Informational,Blog
1927,keyword_1927,18655,43,Navigational,Blog
1928,keyword_1928,59106,53,Transactional,Blog
1929,keyword_1929,11116,77,Transactional,Product
1930,keyword_1930,37629,24,Informational,Blog
1931,keyword_1931,40337,60,Navigational,Product
1932,keyword_1932,50572,22,Navigational,Landing Page
1933,keyword_1933,25074,58,Navigational,Blog
1934,keyword_1934,3930,79,Transactional,Product
1935,keyword_1935,54087,65,Informational,Landing Page
1936,keyword_1936,13176,85,Navigational,Landing Page
1937,keyword_1937,11316,60,Transactional,Landing Page
1938,keyword_1938,33233,46,Transactional,Product
1939,keyword_1939,20644,26,Transactional,Blog
1940,keyword_1940,2550,67,Navigational,Blog
1941,keyword_1941,44960,38,Navigational,Product
1942,keyword_1942,34433,42,Navigational,Blog
1943,keyword_1943,25451,69,Navigational,Product
1944,keyword_1944,32913,64,Navigational,Blog
1945,keyword_1945,35301,19,Navigational,Landing Page
1946,keyword_1946,56119,56,Navigational,Blog
1947,keyword_1947,33413,32,Navigational,Product
1948,keyword_1948,47537,30,Navigational,Product
1949,keyword_1949,54040,22,Transactional,Landing Page
1950,keyword_1950,41100,42,Navigational,Product
1951,keyword_1951,58275,33,Informational,Blog
1952,keyword_1952,25780,20,Transactional,Blog
1953,keyword_1953,25057,26,Navigational,Landing Page
1954,keyword_1954,47554,77,Informational,Product
1955,keyword_1955,35900,56,Navigational,Landing Page
1956,keyword_1956,4994,34,Informational,Blog
1957,keyword_1957,15652,82,Informational,Landing Page
1958,keyword_1958,57708,30,Informational,Product
1959,keyword_1959,24395,21,Informational,Landing Page
1960,keyword_1960,9655,46,Transactional,Product
1961,keyword_1961,32383,51,Transactional,Product
1962,keyword_1962,43694,26,Informational,Blog
1963,keyword_1963,43501,57,Navigational,Blog
1964,keyword_1964,2328,37,Informational,Blog
1965,keyword_1965,59952,50,Transactional,Product
1966,keyword_1966,45528,56,Navigational,Landing Page
1967,keyword_1967,42398,27,Transactional,Product
1968,keyword_1968,32623,87,Transactional,Blog
1969,keyword_1969,38073,80,Navigational,Blog
1970,keyword_1970,1306,22,Informational,Landing Page
1971,keyword_1971,59307,22,Informational,Blog
1972,keyword_1972,57138,40,Informational,Blog
1973,keyword_1973,41470,11,Informational,Blog
1974,keyword_1974,30257,25,Navigational,Landing Page
1975,keyword_1975,35136,18,Navigational,Product
1976,keyword_1976,15061,82,Navigational,Blog
1977,keyword_1977,48780,47,Transactional,Landing Page
1978,keyword_1978,24762,84,Navigational,Blog
1979,keyword_1979,15399,63,Informational,Landing Page
1980,keyword_1980,55342,65,Transactional,Blog
1981,keyword_1981,57479,54,Informational,Landing Page
1982,keyword_1982,49488,43,Informational,Blog
1983,keyword_1983,16434,18,Navigational,Product
1984,keyword_1984,38697,17,Navigational,Blog
1985,keyword_1985,42344,16,Informational,Landing Page
1986,keyword_1986,36832,45,Informational,Blog
1987,keyword_1987,34657,27,Transactional,Product
1988,keyword_1988,12093,12,Navigational,Blog
1989,keyword_1989,40542,37,Transactional,Landing Page
1990,keyword_1990,50476,79,Transactional,Landing Page
1991,keyword_1991,51917,53,Transactional,Product
1992,keyword_1992,17820,30,Informational,Landing Page
1993,keyword_1993,27876,37,Transactional,Blog
1994,keyword_1994,44013,63,Transactional,Blog
1995,keyword_1995,56054,63,Informational,Blog
1996,keyword_1996,14699,74,Navigational,Landing Page
1997,keyword_1997,53497,30,Navigational,Blog
1998,keyword_1998,16376,22,Transactional,Blog
1999,keyword_1999,51448,66,Informational,Blog
2000,keyword_2000,8745,58,Navigational,Product
